week,entry,expiry,K,spot0,prem_pct,S_E,move_pct,intr_pct,hedge_pct,net_pct,gate,equity
117,2024-03-20,2024-03-28,43.0,43.4,0.1055299539170507,46.53,0.0721198156682028,0.08133640552995394,-0.009413778801843324,-0.03360732718894007,ON,178489.45959837304
118,2024-03-28,2024-04-05,46.5,46.53,0.0939179024285407,43.620000000000005,-0.06254029658284965,0.06189555125725329,0.03037857296367935,-0.0016437782076080692,ON,178196.0625143975
119,2024-04-04,2024-04-12,42.5,42.370000000000005,0.12013216898749113,41.510000000000005,-0.02029738022185512,0.02336558886004236,0.09630245456691039,-0.0004641255605383848,ON,178113.35716699727
120,2024-04-11,2024-04-19,46.0,45.8,0.0960698689956332,30.790000000000003,-0.3277292576419213,0.3320960698689956,-0.18874148471615723,0.0,off,178113.35716699727
121,2024-04-18,2024-04-26,35.0,34.910000000000004,0.11458034947006587,39.8,0.14007447722715538,0.13749641936407897,0.014693784016041237,0.0,off,178113.35716699727
122,2024-04-25,2024-05-03,37.5,37.41,0.12643678160919541,38.97,0.041700080192462075,0.03929430633520446,0.09295046778936104,0.005807992515370084,ON,179147.83821231063
123,2024-05-02,2024-05-10,36.5,36.45,0.11028806584362139,41.03,0.12565157750342926,0.12427983539094653,-0.030022222222222266,-0.01603045267489712,ON,176276.01727003805
124,2024-05-09,2024-05-17,40.0,39.96,0.0945945945945946,45.400000000000006,0.13613613613613618,0.13513513513513528,-0.042615915915916035,-0.002075375375375359,ON,175910.17836452657
125,2024-05-16,2024-05-24,46.5,46.260000000000005,0.11694768698659748,51.440000000000005,0.11197578901859062,0.10678772157371388,-0.03307064418504113,-0.043230609597924734,ON,168305.47411934842
126,2024-05-23,2024-05-31,49.0,48.81,0.09157959434542101,48.59,-0.004507273099774611,0.008399918049579933,0.03718080311411599,-0.04599887318172508,ON,160563.6119595424
127,2024-05-30,2024-06-07,50.0,50.0,0.10620000000000002,51.870000000000005,0.0374000000000001,0.03740000000000009,0.06835914,0.0,off,160563.6119595424
128,2024-06-06,2024-06-14,53.0,52.510000000000005,0.12435726528280326,60.1,0.14454389640068555,0.1352123405065702,-0.040813254618167906,0.0,off,160563.6119595424
129,2024-06-13,2024-06-21,61.0,60.86,0.08642786723627999,58.2,-0.04370686822214909,0.046007229707525424,0.04517674991784426,0.0047561123890897,ON,161327.2705436202
130,2024-06-20,2024-06-28,60.0,60.02,0.1149616794401866,55.36,-0.07764078640453187,0.0773075641452849,0.02025358880373202,0.0,off,161327.2705436202
131,2024-06-27,2024-07-05,54.0,53.8,0.08475836431226767,60.81,0.13029739776951677,0.12657992565055767,-0.06769148698884762,-0.025869925650557627,ON,157153.74604924934
132,2024-07-05,2024-07-12,61.0,60.81,0.08024995888834073,63.940000000000005,0.051471797401743125,0.04834731129748404,0.04215153757605656,0.010248889985199872,ON,158764.39750327013
133,2024-07-11,2024-07-19,62.0,61.99,0.0995321826100984,47.0,-0.2418131956767221,0.2419745120180674,0.034684916922084294,0.1771272463300533,ON,186885.89804827436
134,2024-07-18,2024-07-26,51.5,51.66,0.121564072783585,41.92,-0.1885404568331397,0.18544328300425858,0.03807547425474258,0.10195468447541617,ON,205939.79081669098
135,2024-07-25,2024-08-02,40.0,39.78,0.15761689291101055,29.34,-0.2624434389140272,0.2679738562091503,0.15464308697838114,0.2650000502765209,ON,260513.8457370503
136,2024-08-01,2024-08-09,35.0,35.0,0.1842857142857143,31.01,-0.11399999999999999,0.11399999999999995,0.05368094285714291,-0.01660477142857143,ON,256188.07287460845
137,2024-08-08,2024-08-16,31.0,31.46,0.16846789574062304,39.73,0.2628734901462173,0.2774952320406865,-0.12526865861411304,-0.016241322314049587,ON,252027.2398100367
138,2024-08-15,2024-08-23,40.0,39.92,0.12625250501002003,40.4,0.012024048096192397,0.010020040080160284,0.09924018036072124,-0.016992284569138504,ON,247744.72123201005
139,2024-08-22,2024-08-30,37.5,37.510000000000005,0.15569181551586242,38.79,0.0341242335377232,0.03439082911223671,0.0664598240469207,-0.054841162356705,ON,234158.11275190877
140,2024-08-29,2024-09-06,36.0,36.190000000000005,0.12047526941143959,25.96,-0.2826747720364743,0.2774247029566178,0.013194059132357026,0.17014349267753523,ON,273998.5918942986
141,2024-09-05,2024-09-13,30.0,29.75,0.14621848739495796,33.43,0.12369747899159655,0.11529411764705881,0.05948242016806721,0.02855805042016805,ON,281823.45749667106
142,2024-09-12,2024-09-20,32.0,31.81,0.13549198365293935,33.550000000000004,0.05469977994341413,0.04872681546683447,0.07549613329141781,-0.011269034894687073,ON,278647.5791199997
143,2024-09-19,2024-09-27,35.0,35.120000000000005,0.1193052391799544,37.66,0.07232346241457832,0.07574031890660582,0.035929071753986366,-0.007635848519362228,ON,276519.8684155524
144,2024-09-26,2024-10-04,39.5,39.65,0.11500630517023962,36.68,-0.07490542244640608,0.07112232030264819,0.02402817150063054,-0.019855813366960892,ON,271029.34151603666
145,2024-10-03,2024-10-11,35.0,35.21,0.12439647827321783,38.67,0.09826753763135465,0.10423175234308439,-0.032888241976711204,-0.053052967906844634,ON,256650.43055877314
146,2024-10-10,2024-10-18,38.0,37.83,0.09965635738831616,35.27,-0.06767116045466548,0.07216494845360817,0.1029855141422153,0.07549410520750731,ON,276026.0251649292
147,2024-10-17,2024-10-25,35.0,35.21,0.11814825333712013,35.28,0.001988071570576455,0.007952286282306195,0.014521385969894872,-0.09567458108491908,ON,249617.35083873928
148,2024-10-24,2024-11-01,34.5,34.29,0.11286089238845146,30.83,-0.10090405365995925,0.10702828813065039,0.061395771361912904,0.0,off,249617.35083873928
149,2024-10-31,2024-11-08,30.0,30.09,0.15520106347623794,35.410000000000004,0.17680292455965452,0.17979395147889676,-0.0720659355267531,0.0,off,249617.35083873928
150,2024-11-07,2024-11-15,36.0,36.21,0.09803921568627451,26.66,-0.26373929853631595,0.2579397956365645,-0.1491886219276444,0.01071195802264558,ON,252291.24142264784
151,2024-11-14,2024-11-22,29.5,29.6,0.11858108108108106,28.49,-0.03750000000000009,0.034121621621621676,0.04042810810810808,0.0,off,252291.24142264784
152,2024-11-21,2024-11-29,28.5,28.49,0.09266409266409266,28.06,-0.015093015093015083,0.01544401544401549,0.035227693927693815,-0.041992383292383355,ON,241696.9309115168
153,2024-11-29,2024-12-06,28.0,28.06,0.08838203848895225,29.610000000000003,0.0552387740555953,0.05737704918032798,0.02526233071988596,-0.005742658588738312,ON,240308.94795534608
154,2024-12-05,2024-12-13,29.0,29.12,0.10336538461538461,30.700000000000003,0.05425824175824179,0.05837912087912098,0.06755690247252757,0.02257063873626394,ON,245732.87440473784
155,2024-12-12,2024-12-20,28.5,28.46,0.1145467322557976,27.3,-0.04075895994378076,0.04216444132115247,0.09484690794096987,0.022464617006324735,ON,251253.16931410358
156,2024-12-19,2024-12-27,26.5,26.3,0.12661596958174906,29.69,0.12889733840304185,0.12129277566539928,-0.023360882129277522,-0.028684076045627286,ON,244046.20429879296
157,2024-12-26,2025-01-03,30.5,30.57,0.07687275106313379,27.67,-0.09486424599280341,0.09257441936539085,-0.01518220477592409,0.0005194635263329664,ON,244172.9774006662
158,2025-01-02,2025-01-10,27.5,27.67,0.10878207444886157,28.06,0.014094687387061766,0.020238525478857922,0.07387690639681972,-0.01466664257318393,ON,240591.7796151005
159,2025-01-10,2025-01-17,28.0,28.06,0.11047754811119032,32.49,0.1578759800427656,0.1600142551674983,-0.07387676407697795,-0.02434005702066996,ON,234735.7619805645
160,2025-01-16,2025-01-24,30.0,29.99,0.09636545515171724,32.65,0.08869623207735922,0.08836278759586524,0.01237419139713244,0.004371523841280451,ON,235761.91496046368
161,2025-01-23,2025-01-31,35.0,34.92,0.0945017182130584,27.02,-0.22623138602520054,0.22852233676975944,-0.04671423253150057,0.08730638602520048,ON,256345.4357180424
162,2025-01-30,2025-02-07,27.0,27.15,0.12412523020257828,26.33,-0.030202578268876623,0.024677716390423637,0.03682710128913445,-0.06262041252302018,ON,240292.97878498523
163,2025-02-06,2025-02-14,27.5,27.69,0.09642470205850487,28.55,0.031058143734200128,0.037919826652221045,0.010947757313109426,-0.0475571180931744,ON,228865.33721594705
164,2025-02-13,2025-02-21,28.5,28.47,0.07727432384966633,28.81,0.011942395504039416,0.010888654724271118,0.05619413417632596,-0.010191534949069247,ON,226532.8481330802
165,2025-02-20,2025-02-28,31.5,31.7,0.0861198738170347,22.73,-0.28296529968454254,0.27665615141955835,-0.1179671293375394,0.07256914826498424,ON,242972.14397613885
166,2025-02-27,2025-03-07,22.0,21.75,0.14896551724137932,20.88,-0.040000000000000036,0.05149425287356326,0.1035985747126436,0.0,off,242972.14397613885
167,2025-03-06,2025-03-14,19.0,19.23,0.1747269890795632,19.8,0.029641185647425905,0.041601664066562696,0.11620748829953202,0.0,off,242972.14397613885
168,2025-03-13,2025-03-21,18.0,18.09,0.15367606412382534,19.28,0.06578220011055835,0.07075732448866784,0.03696882255389712,-0.04594991708126038,ON,231807.5941073792
169,2025-03-20,2025-03-28,20.0,19.93,0.11189162067235324,16.03,-0.19568489713998993,0.19919719016557946,-0.04838818866031106,0.038917380832915176,ON,240828.9385272179
170,2025-03-27,2025-04-04,18.0,17.76,0.1323198198198198,8.73,-0.5084459459459459,0.5219594594594594,-0.2915829391891892,0.09805670045045041,ON,264443.82961218123
171,2025-04-03,2025-04-11,11.5,11.41,0.1936897458369851,10.23,-0.10341805433829976,0.11130587204206832,0.46151358457493413,0.3791297107800174,ON,364702.3422506077
172,2025-04-09,2025-04-17,13.0,12.77,0.2083007047768207,9.2,-0.2795614722004699,0.2975724353954582,-0.03426562255285833,0.055006108065779144,ON,384763.1987002874
173,2025-04-17,2025-04-25,9.0,9.2,0.1673913043478261,12.34,0.3413043478260871,0.3630434782608696,-0.17698667391304357,0.01866549999999991,ON,391944.99618562753
174,2025-04-24,2025-05-02,12.0,12.0,0.16749999999999998,13.29,0.10749999999999993,0.10749999999999993,-0.004987583333333316,-0.06498758333333336,ON,366473.43808393105
175,2025-05-01,2025-05-09,12.0,12.1,0.14462809917355374,14.11,0.16611570247933893,0.17438016528925615,-0.054157685950413224,-0.02440561983471079,ON,357529.4266745352
176,2025-05-08,2025-05-16,13.5,13.66,0.13103953147877012,18.39,0.34626647144948763,0.3579795021961933,-0.14753792093704252,0.07940204978038064,ON,385917.9960092976
177,2025-05-15,2025-05-23,18.5,18.47,0.12236058473199783,15.73,-0.14834867352463443,0.1499729290741743,-0.06587000541418515,-0.03825766107200866,ON,371153.6761163851
178,2025-05-22,2025-05-30,16.5,16.51,0.1253785584494246,16.17,-0.02059357964869779,0.01998788612961831,0.05591035735917616,0.0,off,371153.6761163851
179,2025-05-29,2025-06-06,17.0,17.2,0.12441860465116278,19.18,0.11511627906976751,0.1267441860465116,-0.009579593023255834,-0.007254011627906994,ON,368461.3230340964
180,2025-06-05,2025-06-13,19.0,18.81,0.12759170653907498,20.04,0.065390749601276,0.05528973950026578,0.03590031897926634,-0.036401648059542865,ON,355048.72362945566
181,2025-06-12,2025-06-20,21.5,21.69,0.099124020285846,21.21,-0.022130013831258677,0.013370216689718724,0.04933282618718301,0.0,off,355048.72362945566
182,2025-06-20,2025-06-27,21.0,21.21,0.1023102310231023,25.11,0.18387553041018379,0.19377652050919375,-0.07673332390381898,0.0,off,355048.72362945566
183,2025-06-25,2025-07-03,24.5,24.58,0.10537021969080554,26.43,0.07526444263628962,0.07851912123677786,-0.015270789259560607,0.0,off,355048.72362945566
184,2025-07-03,2025-07-11,26.0,26.43,0.08853575482406356,27.29,0.03253878168747626,0.0488081725312145,0.01671350737797963,-0.023014074914869433,ON,346877.6057054186
185,2025-07-10,2025-07-18,27.0,27.37,0.09974424552429667,27.33,-0.001461454146876262,0.012056996711728107,0.008208878333942281,0.0,off,346877.6057054186
186,2025-07-17,2025-07-25,27.0,27.32,0.09919472913616398,25.6,-0.06295754026354317,0.05124450951683743,0.0002430087847730739,0.0,off,346877.6057054186
187,2025-07-24,2025-08-01,25.5,25.62,0.10460577673692427,24.08,-0.060109289617486406,0.05542544886807188,0.0383288446526151,0.0,off,346877.6057054186
188,2025-07-31,2025-08-08,25.0,24.98,0.1176941553242594,25.71,0.02922337870296232,0.028422738190552476,0.023895156124899956,0.0,off,346877.6057054186
189,2025-08-07,2025-08-15,25.0,25.0,0.0984,27.37,0.0948,0.09480000000000004,0.010996639999999945,0.0,off,346877.6057054186
190,2025-08-14,2025-08-22,29.5,29.42,0.08429639700883752,27.45,-0.06696125084976212,0.0696804894629504,0.021059619306594123,0.006443711760706999,ON,349112.78501282854
191,2025-08-21,2025-08-29,25.5,25.35,0.1096646942800789,26.04,0.02721893491124261,0.02130177514792896,0.058870335305719945,0.0,off,349112.78501282854
192,2025-08-28,2025-09-05,28.5,28.53,0.08762705923589204,26.45,-0.07290571328426221,0.0718541885734315,0.017572204696810388,0.0017993340343498468,ON,349740.9555287288
193,2025-09-04,2025-09-12,25.5,25.65,0.09707602339181289,29.3,0.14230019493177393,0.1481481481481482,-0.06854317738791425,-0.01747105263157895,ON,343630.61288726766
194,2025-09-11,2025-09-19,29.0,29.17,0.08844703462461433,33.02,0.13198491600959894,0.13781282139184103,-0.04355683921837512,0.0,off,343630.61288726766
195,2025-09-18,2025-09-26,34.0,33.64,0.09988109393579073,34.02,0.011296076099881258,0.0005945303210464663,0.009705766944114132,0.0,off,343630.61288726766
196,2025-09-25,2025-10-03,34.0,33.85,0.10044313146233383,38.23,0.12939438700147687,0.12496307237813875,-0.04252079763663211,0.0,off,343630.61288726766
197,2025-10-02,2025-10-10,39.0,39.08,0.10593654042988741,34.21,-0.1246161719549641,0.12256908904810643,0.20068467246673496,0.0,off,343630.61288726766
198,2025-10-09,2025-10-17,42.0,42.24,0.11955492424242425,40.29,-0.04616477272727282,0.040482954545454565,0.15626249999999997,0.0,off,343630.61288726766
199,2025-10-16,2025-10-24,41.0,40.57,0.15651959576041408,43.14,0.06334730096130148,0.05274833620902146,0.043720187330539846,-0.060051072220852784,ON,322995.2261354785
200,2025-10-23,2025-10-31,41.0,41.17,0.1360213747874666,47.78,0.16055380131163477,0.1646830216176828,-0.04209613796453725,-0.013434491134321033,ON,318655.94963353337
201,2025-10-30,2025-11-07,47.0,47.39,0.14243511289301541,41.74,-0.11922346486600544,0.1109938805655201,0.058481451783076704,0.027040219455581407,ON,327272.47644245083
202,2025-11-06,2025-11-14,43.0,43.01,0.13880492908625902,38.86,-0.0964891885607998,0.09625668449197863,0.0552407114624506,0.012692466868170214,ON,331426.37150656065
203,2025-11-13,2025-11-21,39.0,39.22,0.1504334523202448,31.73,-0.1909739928607853,0.18536460989291179,-0.022973023967363598,0.0,off,331426.37150656065
204,2025-11-20,2025-11-28,31.0,30.81,0.1901979876663421,41.26,0.3391755923401494,0.33300876338851015,-0.18090555014605644,0.0,off,331426.37150656065
205,2025-11-28,2025-12-05,41.5,41.26,0.10494425593795444,46.5,0.12699951526902575,0.1211827435773146,-0.027084658264663167,-0.010846170625303013,ON,327831.66453147546
206,2025-12-04,2025-12-12,45.0,45.16,0.11780336581045174,41.71,-0.07639503985828155,0.07285208148804251,0.11595155004428698,0.07100026572187773,ON,351107.7998252557
207,2025-12-11,2025-12-19,49.0,48.79,0.1172371387579422,41.72,-0.1449067431850789,0.14921090387374464,0.012194527567124368,0.04416829268292682,ON,366615.63189119607
208,2025-12-18,2025-12-26,38.5,38.58,0.11353032659409021,44.21,0.14593053395541733,0.1480041472265423,-0.04912135821669265,-0.014647537584240575,ON,361245.61564409966
209,2025-12-26,2026-01-02,44.0,44.21,0.0653698258312599,47.24,0.06853653019678818,0.07328658674508035,0.09757050441076681,0.10548726532458727,ON,399352.4277488927
210,2026-01-02,2026-01-09,47.0,47.24,0.09356477561388653,53.95,0.14204064352243861,0.14712108382726508,-0.02686676545300595,0.026689542760372605,ON,410010.9614457554
211,2026-01-08,2026-01-16,49.5,49.650000000000006,0.11178247734138971,60.75,0.22356495468277937,0.2265861027190332,-0.11056557905337355,0.00423804632426994,ON,411748.606893821
212,2026-01-15,2026-01-23,58.0,58.080000000000005,0.1065771349862259,61.6,0.06060606060606055,0.06198347107438018,0.036262878787878684,-0.008330785123967021,ON,408318.4177246958
213,2026-01-22,2026-01-30,64.0,63.720000000000006,0.14124293785310732,61.790000000000006,-0.030288763339610836,0.03468298807281848,0.12251952291274323,0.0,off,408318.4177246958
214,2026-01-29,2026-02-06,70.0,70.47,0.15112813963388677,61.75,-0.12374059883638422,0.11707109408258834,0.06187440045409386,0.0,off,408318.4177246958
215,2026-02-05,2026-02-13,53.0,53.25,0.1943661971830986,64.59,0.21295774647887322,0.21765258215962446,-0.0459926948356808,0.0,off,408318.4177246958
216,2026-02-12,2026-02-20,63.0,63.1,0.1901743264659271,67.11,0.06354992076069732,0.06513470681458002,-0.012303185419968266,0.0,off,408318.4177246958
217,2026-02-19,2026-02-27,65.0,65.23,0.1533036946190403,62.77,-0.037712708876283974,0.03418672390004594,0.0427727885942051,-0.07634418212478926,ON,377145.68207701587
218,2026-02-26,2026-03-06,65.5,65.34,0.14003673094582186,47.89,-0.2670645852464034,0.2695133149678604,-0.09048997551270281,0.03898660850933573,ON,391849.3131351389
219,2026-03-05,2026-03-13,55.0,54.8,0.1569343065693431,50.720000000000006,-0.07445255474452539,0.07810218978102179,0.08140857664233586,0.0,off,391849.3131351389
220,2026-03-12,2026-03-20,50.0,50.28,0.18396976929196499,51.14,0.017104216388226012,0.022673031026252993,0.0336897374701671,0.0,off,391849.3131351389
221,2026-03-19,2026-03-27,55.0,54.85,0.14494074749316316,46.61,-0.15022789425706473,0.15296262534184138,0.02591371011850507,0.03393558796718331,ON,405146.9499709167
222,2026-03-25,2026-04-02,57.0,57.040000000000006,0.15340112201963532,52.75,-0.07521037868162705,0.07450911640953715,0.07641107994389904,-0.0024809256661991364,ON,404141.81050415157
223,2026-04-02,2026-04-10,52.5,52.75,0.14502369668246445,76.39,0.4481516587677725,0.4528909952606635,-0.2642010805687204,0.0436662180094787,ON,421789.1549083713
224,2026-04-09,2026-04-17,72.0,71.98,0.1333703806612948,94.68,0.31536537927202013,0.3150875243123091,-0.18863610725201452,-0.006918963601000284,ON,418870.8110982636
225,2026-04-16,2026-04-24,88.0,88.37,0.14824035306099356,128.32,0.4520764965486024,0.456263437818264,-0.27888045716872234,0.029142627588548124,ON,431077.80715381337
226,2026-04-23,2026-05-01,113.0,112.77,0.17025804735301941,130.4,0.15633590493925698,0.1542963554136739,0.021114338919925472,0.005152646980579958,ON,433298.99891523947
227,2026-04-30,2026-05-08,127.0,126.98,0.16498661206489212,176.94,0.39344778705307926,0.3932902819341628,-0.1899517876830997,0.0,off,433298.99891523947
228,2026-05-07,2026-05-15,152.0,152.1,0.1775147928994083,164.18,0.0794214332675871,0.0800788954635109,0.09995445101906635,0.0,off,433298.99891523947
229,2026-05-14,2026-05-22,186.0,186.19,0.20274987915570117,190.56,0.023470648262527538,0.02449111123046352,0.11657253880444716,0.0,off,433298.99891523947
230,2026-05-21,2026-05-29,178.0,178.39,0.16508772913279893,224.34,0.2575817030102585,0.2597679242109984,-0.0710659005549639,0.023614294523235584,ON,443531.0490922471
231,2026-05-28,2026-06-05,225.0,224.63,0.1927614299069581,182.54,-0.187374794105863,0.18902194720206567,0.33215429817922804,0.3284148154743356,ON,589193.2167370159
232,2026-06-04,2026-06-12,262.5,262.7,0.2084126379901028,234.68,-0.10666159116863339,0.10590026646364673,0.1896810772744576,0.0,off,589193.2167370159
233,2026-06-10,2026-06-18,181.0,180.65,0.28065319678937173,279.29,0.5460282313866593,0.5440907832825908,-0.22550232493772496,0.0,off,589193.2167370159
234,2026-06-18,2026-06-26,280.0,279.29,0.22002219914783916,215.6,-0.22804253643166605,0.23058469691002184,0.030376497547352322,0.04093899530953501,ON,613314.1950734224
235,2026-06-24,2026-07-02,230.0,229.57,0.28074225726357976,181.47,-0.20952215010672126,0.21139521714509737,0.1278006621074183,0.05845362198893591,ON,649164.6311926927
